regime,vrp,instrument,premium_$/side/day,concurrent_pairs,L1_hedge_equity,L2_tail_buffer,L3_loss_buffer,total_capital_$,expected_weekly_aggregate_PnL,p05_weekly_aggregate_PnL,weeks_to_burn_30k_at_E[PnL]
stress,0.2,straddle_30d,1000,50,477252,102426,235529,1059771,-235529,-273793,0
stress,0.2,straddle_30d,1000,100,954505,144852,471059,2041543,-471059,-525172,0
stress,0.2,straddle_30d,1000,250,2386264,229032,1177648,4930828,-1177648,-1263208,0
stress,0.2,straddle_30d,1000,500,4772528,323900,2355297,9687244,-2355297,-2476297,0
stress,0.2,straddle_30d,1000,1000,9545057,458064,4710594,19127831,-4710594,-4881714,0
stress,0.2,straddle_30d,1500,1,9531,4625,0,18404,2287,-3284,
stress,0.2,straddle_30d,1500,4,38126,9250,0,61590,9150,-1992,
stress,0.2,straddle_30d,1500,8,76253,13082,0,116136,18301,2542,
stress,0.2,straddle_30d,1500,12,114380,16022,0,169523,27452,8151,
stress,0.2,straddle_30d,1500,25,238292,23126,0,339844,57191,29333,
stress,0.2,straddle_30d,1500,50,476584,32705,0,662077,114383,74985,
stress,0.2,straddle_30d,1500,100,953169,46252,0,1299248,228766,173050,
stress,0.2,straddle_30d,1500,250,2382922,73131,0,3192870,571917,483821,
stress,0.2,straddle_30d,1500,500,4765845,103423,0,6330050,1143834,1019248,
stress,0.2,straddle_30d,1500,1000,9531690,146263,0,12581340,2287669,2111477,
stress,0.2,strangle_7d,250,1,3505,27628,14145,58864,-14145,-19605,2
stress,0.2,strangle_7d,250,4,14022,55257,56581,163621,-56581,-67501,0
stress,0.2,strangle_7d,250,8,28045,78146,113163,285162,-113163,-128607,0
stress,0.2,strangle_7d,250,12,42068,95709,169745,399780,-169745,-188659,0
stress,0.2,strangle_7d,250,25,87641,138144,353636,753250,-353636,-380936,0
stress,0.2,strangle_7d,250,50,175283,195366,707273,1401300,-707273,-745881,0
stress,0.2,strangle_7d,250,100,350567,276289,1414546,2653824,-1414546,-1469146,0
stress,0.2,strangle_7d,250,250,876418,436852,3536366,6304527,-3536366,-3622696,0
stress,0.2,strangle_7d,250,500,1752836,617802,7072732,12276383,-7072732,-7194822,0
stress,0.2,strangle_7d,250,1000,3505673,873704,14145464,24082296,-14145464,-14318126,0
stress,0.2,strangle_7d,400,1,3505,24348,12061,51889,-12061,-17273,2
stress,0.2,strangle_7d,400,4,14022,48696,48244,144253,-48244,-58669,0
stress,0.2,strangle_7d,400,8,28045,68867,96489,251423,-96489,-111231,0
stress,0.2,strangle_7d,400,12,42068,84345,144734,352491,-144734,-162789,0
stress,0.2,strangle_7d,400,25,87641,121741,301530,664187,-301530,-327590,0
stress,0.2,strangle_7d,400,50,175283,172168,603060,1235666,-603060,-639915,0
stress,0.2,strangle_7d,400,100,350567,243483,1206120,2340222,-1206120,-1258241,0
stress,0.2,strangle_7d,400,250,876418,384981,3015300,5559710,-3015300,-3097711,0
stress,0.2,strangle_7d,400,500,1752836,544445,6030601,10826248,-6030601,-6147147,0
stress,0.2,strangle_7d,400,1000,3505673,769962,12061202,21237889,-12061202,-12226023,0
stress,0.2,strangle_7d,600,1,3505,20925,9229,43757,-9229,-14688,3
stress,0.2,strangle_7d,600,4,14022,41850,36916,120626,-36916,-47835,0
stress,0.2,strangle_7d,600,8,28045,59184,73833,209383,-73833,-89275,0
stress,0.2,strangle_7d,600,12,42068,72486,110750,292896,-110750,-129662,0
stress,0.2,strangle_7d,600,25,87641,104625,230730,549896,-230730,-258027,0
stress,0.2,strangle_7d,600,50,175283,147962,461460,1020118,-461460,-500065,0
stress,0.2,strangle_7d,600,100,350567,209250,922921,1927560,-922921,-977516,0
stress,0.2,strangle_7d,600,250,876418,330853,2307303,4568947,-2307303,-2393625,0
stress,0.2,strangle_7d,600,500,1752836,467897,4614606,8885943,-4614606,-4736685,0
stress,0.2,strangle_7d,600,1000,3505673,661706,9229213,17415572,-9229213,-9401858,0
stress,0.2,strangle_7d,800,1,3505,16707,6478,34698,-6478,-11743,4
stress,0.2,strangle_7d,800,4,14022,33414,25912,95355,-25912,-36443,1
stress,0.2,strangle_7d,800,8,28045,47255,51825,165264,-51825,-66718,0
stress,0.2,strangle_7d,800,12,42068,57876,77738,230987,-77738,-95978,0
stress,0.2,strangle_7d,800,25,87641,83536,161955,433074,-161955,-188281,0
stress,0.2,strangle_7d,800,50,175283,118138,323910,802533,-323910,-361142,0
stress,0.2,strangle_7d,800,100,350567,167073,647820,1515100,-647820,-700474,0
stress,0.2,strangle_7d,800,250,876418,264166,1619552,3588178,-1619552,-1702804,0
stress,0.2,strangle_7d,800,500,1752836,373588,3239104,6975188,-3239104,-3356841,0
stress,0.2,strangle_7d,800,1000,3505673,528333,6478209,13665881,-6478209,-6644714,0
stress,0.2,strangle_7d,1000,1,3505,13065,3613,26239,-3613,-8975,8
stress,0.2,strangle_7d,1000,4,14022,26131,14452,70987,-14452,-25178,2
stress,0.2,strangle_7d,1000,8,28045,36954,28904,122075,-28904,-44072,1
stress,0.2,strangle_7d,1000,12,42068,45260,43356,169890,-43356,-61934,0
stress,0.2,strangle_7d,1000,25,87641,65327,90325,316283,-90325,-117140,0
stress,0.2,strangle_7d,1000,50,175283,92387,180651,582818,-180651,-218573,0
stress,0.2,strangle_7d,1000,100,350567,130655,361302,1095282,-361302,-414931,0
stress,0.2,strangle_7d,1000,250,876418,206584,903255,2582136,-903255,-988051,0
stress,0.2,strangle_7d,1000,500,1752836,292154,1806511,5006953,-1806511,-1926431,0
stress,0.2,strangle_7d,1000,1000,3505673,413168,3613023,9791425,-3613023,-3782615,0
stress,0.2,strangle_7d,1500,1,3505,2745,0,8126,3375,-1975,
stress,0.2,strangle_7d,1500,4,14022,5491,0,25368,13503,2800,
stress,0.2,strangle_7d,1500,8,28045,7766,0,46554,27007,11871,
stress,0.2,strangle_7d,1500,12,42068,9511,0,67053,40511,21973,
stress,0.2,strangle_7d,1500,25,87641,13728,0,131781,84398,57641,
stress,0.2,strangle_7d,1500,50,175283,19415,0,253108,168796,130956,
stress,0.2,strangle_7d,1500,100,350567,27457,0,491431,337593,284079,
stress,0.2,strangle_7d,1500,250,876418,43413,0,1195781,843984,759370,
stress,0.2,strangle_7d,1500,500,1752836,61396,0,2358502,1687969,1568307,
stress,0.2,strangle_7d,1500,1000,3505673,86827,0,4670251,3375938,3206710,
stress,0.2,daily_strangle,250,1,861,27928,14960,56876,-14960,-19670,2
stress,0.2,daily_strangle,250,4,3446,55857,59841,154890,-59841,-69262,0
stress,0.2,daily_strangle,250,8,6893,78995,119683,267244,-119683,-133006,0
stress,0.2,daily_strangle,250,12,10340,96748,179525,372599,-179525,-195842,0
stress,0.2,daily_strangle,250,25,21542,139644,374011,695758,-374011,-397562,0
stress,0.2,daily_strangle,250,50,43084,197487,748023,1285174,-748023,-781329,0
stress,0.2,daily_strangle,250,100,86169,279289,1496047,2419958,-1496047,-1543148,0
stress,0.2,daily_strangle,250,250,215423,441596,3740118,5716279,-3740118,-3814592,0
stress,0.2,daily_strangle,250,500,430846,624511,7480237,11096272,-7480237,-7585559,0
stress,0.2,daily_strangle,250,1000,861692,883192,14960474,21716966,-14960474,-15109422,0
stress,0.2,daily_strangle,400,1,861,25120,12872,50510,-12872,-17551,2
stress,0.2,daily_strangle,400,4,3446,50240,51490,136730,-51490,-60848,0
stress,0.2,daily_strangle,400,8,6893,71050,102980,235201,-102980,-116214,0
stress,0.2,daily_strangle,400,12,10340,87018,154470,327378,-154470,-170678,0
stress,0.2,daily_strangle,400,25,21542,125600,321813,609643,-321813,-345208,0
stress,0.2,daily_strangle,400,50,43084,177625,643627,1123639,-643627,-676712,0
stress,0.2,daily_strangle,400,100,86169,251200,1287255,2112012,-1287255,-1334045,0
stress,0.2,daily_strangle,400,250,215423,397182,3218139,4979968,-3218139,-3292119,0
stress,0.2,daily_strangle,400,500,430846,561700,6436279,9657473,-6436279,-6540903,0
stress,0.2,daily_strangle,400,1000,861692,794364,12872558,18887199,-12872558,-13020518,0
stress,0.2,daily_strangle,600,1,861,21528,10168,42326,-10168,-14972,2
stress,0.2,daily_strangle,600,4,3446,43056,40674,113330,-40674,-50281,0
stress,0.2,daily_strangle,600,8,6893,60891,81348,193873,-81348,-94934,0
stress,0.2,daily_strangle,600,12,10340,74576,122022,269020,-122022,-138662,0
stress,0.2,daily_strangle,600,25,21542,107641,254213,498416,-254213,-278230,0
stress,0.2,daily_strangle,600,50,43084,152228,508426,914861,-508426,-542392,0
stress,0.2,daily_strangle,600,100,86169,215283,1016852,1713796,-1016852,-1064887,0
stress,0.2,daily_strangle,600,250,215423,340393,2542131,4027331,-2542131,-2618081,0
stress,0.2,daily_strangle,600,500,430846,481388,5084262,7795446,-5084262,-5191672,0
stress,0.2,daily_strangle,600,1000,861692,680786,10168525,15224304,-10168525,-10320425,0
stress,0.2,daily_strangle,800,1,861,17173,7338,32984,-7338,-12131,4
stress,0.2,daily_strangle,800,4,3446,34346,29353,87289,-29353,-38939,1
stress,0.2,daily_strangle,800,8,6893,48572,58706,148424,-58706,-72263,0
stress,0.2,daily_strangle,800,12,10340,59489,88059,205255,-88059,-104664,0
stress,0.2,daily_strangle,800,25,21542,85865,183457,378124,-183457,-207424,0
stress,0.2,daily_strangle,800,50,43084,121431,366915,690861,-366915,-400808,0
stress,0.2,daily_strangle,800,100,86169,171730,733830,1289249,-733830,-781763,0
stress,0.2,daily_strangle,800,250,215423,271529,1834575,3017987,-1834575,-1910364,0
stress,0.2,daily_strangle,800,500,430846,384001,3669151,5829198,-3669151,-3776333,0
stress,0.2,daily_strangle,800,1000,861692,543059,7338303,11365972,-7338303,-7489880,0
stress,0.2,daily_strangle,1000,1,861,13322,4482,24266,-4482,-9241,6
stress,0.2,daily_strangle,1000,4,3446,26645,17930,62428,-17930,-27447,1
stress,0.2,daily_strangle,1000,8,6893,37681,35860,104566,-35860,-49319,0
stress,0.2,daily_strangle,1000,12,10340,46150,53790,143366,-53790,-70274,0
stress,0.2,daily_strangle,1000,25,21542,66612,112064,260285,-112064,-135856,0
stress,0.2,daily_strangle,1000,50,43084,94204,224128,469843,-224128,-257776,0
stress,0.2,daily_strangle,1000,100,86169,133225,448256,867947,-448256,-495841,0
stress,0.2,daily_strangle,1000,250,215423,210648,1120641,2010726,-1120641,-1195880,0
stress,0.2,daily_strangle,1000,500,430846,297902,2241282,3861040,-2241282,-2347686,0
stress,0.2,daily_strangle,1000,1000,861692,421297,4482565,7495221,-4482565,-4633043,0
stress,0.2,daily_strangle,1500,1,861,3267,0,5367,2496,-2269,
stress,0.2,daily_strangle,1500,4,3446,6534,0,12976,9987,455,
stress,0.2,daily_strangle,1500,8,6893,9241,0,20975,19975,6494,
stress,0.2,daily_strangle,1500,12,10340,11318,0,28156,29963,13452,
stress,0.2,daily_strangle,1500,25,21542,16337,0,49243,62423,38592,
stress,0.2,daily_strangle,1500,50,43084,23104,0,86045,124847,91145,
stress,0.2,daily_strangle,1500,100,86169,32674,0,154496,249695,202033,
stress,0.2,daily_strangle,1500,250,215423,51662,0,347211,624239,548878,
stress,0.2,daily_strangle,1500,500,430846,73062,0,655080,1248478,1141902,
stress,0.2,daily_strangle,1500,1000,861692,103325,0,1254523,2496957,2346236,
stress,0.2,perp_delta_only,250,1,0,27635,13983,54104,-13983,-19474,2
stress,0.2,perp_delta_only,250,4,0,55270,55934,144566,-55934,-66916,0
stress,0.2,perp_delta_only,250,8,0,78164,111869,247043,-111869,-127400,0
stress,0.2,perp_delta_only,250,12,0,95731,167804,342595,-167804,-186825,0
stress,0.2,perp_delta_only,250,25,0,138176,349591,634098,-349591,-377046,0
stress,0.2,perp_delta_only,250,50,0,195410,699183,1162971,-699183,-738010,0
stress,0.2,perp_delta_only,250,100,0,276352,1398366,2177134,-1398366,-1453275,0
stress,0.2,perp_delta_only,250,250,0,436951,3495916,5112728,-3495916,-3582735,0
stress,0.2,perp_delta_only,250,500,0,617942,6991833,9892708,-6991833,-7114614,0
stress,0.2,perp_delta_only,250,1000,0,873902,13983666,19314839,-13983666,-14157304,0
stress,0.2,perp_delta_only,400,1,0,24669,12042,47726,-12042,-17297,2
stress,0.2,perp_delta_only,400,4,0,49339,48170,126763,-48170,-58679,0
stress,0.2,perp_delta_only,400,8,0,69776,96341,215953,-96341,-111203,0
stress,0.2,perp_delta_only,400,12,0,85458,144512,298961,-144512,-162714,0
stress,0.2,perp_delta_only,400,25,0,123348,301066,551740,-301066,-327339,0
stress,0.2,perp_delta_only,400,50,0,174441,602133,1009547,-602133,-639288,0
stress,0.2,perp_delta_only,400,100,0,246697,1204266,1886253,-1204266,-1256812,0
stress,0.2,perp_delta_only,400,250,0,390063,3010666,4420948,-3010666,-3093748,0
stress,0.2,perp_delta_only,400,500,0,551632,6021333,8544855,-6021333,-6138829,0
stress,0.2,perp_delta_only,400,1000,0,780126,12042666,16669630,-12042666,-12208831,0
stress,0.2,perp_delta_only,600,1,0,20715,9196,38886,-9196,-14593,3
stress,0.2,perp_delta_only,600,4,0,41431,36786,101683,-36786,-47579,0
stress,0.2,perp_delta_only,600,8,0,58593,73573,171816,-73573,-88836,0
stress,0.2,perp_delta_only,600,12,0,71761,110360,236758,-110360,-129053,0
stress,0.2,perp_delta_only,600,25,0,103579,229916,433544,-229916,-256899,0
stress,0.2,perp_delta_only,600,50,0,146482,459833,788211,-459833,-497992,0
stress,0.2,perp_delta_only,600,100,0,207158,919666,1464872,-919666,-973631,0
stress,0.2,perp_delta_only,600,250,0,327545,2299166,3414726,-2299166,-2384492,0
stress,0.2,perp_delta_only,600,500,0,463219,4598333,6580019,-4598333,-4719002,0
stress,0.2,perp_delta_only,600,1000,0,655091,9196666,12807285,-9196666,-9367318,0
stress,0.2,perp_delta_only,800,1,0,16761,6417,30133,-6417,-11786,4
stress,0.2,perp_delta_only,800,4,0,33523,25670,76952,-25670,-36408,1
stress,0.2,perp_delta_only,800,8,0,47409,51341,128376,-51341,-66527,0
stress,0.2,perp_delta_only,800,12,0,58064,77012,175599,-77012,-95611,0
stress,0.2,perp_delta_only,800,25,0,83809,160441,317526,-160441,-187287,0
stress,0.2,perp_delta_only,800,50,0,118524,320883,571230,-320883,-358848,0
stress,0.2,perp_delta_only,800,100,0,167618,641766,1052201,-641766,-695457,0
stress,0.2,perp_delta_only,800,250,0,265028,1604416,2430278,-1604416,-1689309,0
stress,0.2,perp_delta_only,800,500,0,374807,3208833,4658732,-3208833,-3328890,0
stress,0.2,perp_delta_only,800,1000,0,530057,6417666,9032040,-6417666,-6587453,0
stress,0.2,perp_delta_only,1000,1,0,12807,3598,21328,-3598,-8997,8
stress,0.2,perp_delta_only,1000,4,0,25615,14393,52011,-14393,-25192,2
stress,0.2,perp_delta_only,1000,8,0,36226,28786,84516,-28786,-44059,1
stress,0.2,perp_delta_only,1000,12,0,44368,43180,113812,-43180,-61884,0
stress,0.2,perp_delta_only,1000,25,0,64039,89958,200197,-89958,-116956,0
stress,0.2,perp_delta_only,1000,50,0,90565,179916,351627,-179916,-218097,0
stress,0.2,perp_delta_only,1000,100,0,128079,359833,634286,-359833,-413829,0
stress,0.2,perp_delta_only,1000,250,0,202511,899583,1432723,-899583,-984959,0
stress,0.2,perp_delta_only,1000,500,0,286394,1799166,2711229,-1799166,-1919906,0
stress,0.2,perp_delta_only,1000,1000,0,405022,3598333,5204362,-3598333,-3769085,0
stress,0.2,perp_delta_only,1500,1,0,2923,0,3800,3431,-2017,
stress,0.2,perp_delta_only,1500,4,0,5846,0,7600,13724,2827,
stress,0.2,perp_delta_only,1500,8,0,8267,0,10748,27448,12038,
stress,0.2,perp_delta_only,1500,12,0,10125,0,13163,41172,22298,
stress,0.2,perp_delta_only,1500,25,0,14615,0,19000,85775,58533,
stress,0.2,perp_delta_only,1500,50,0,20669,0,26870,171550,133025,
stress,0.2,perp_delta_only,1500,100,0,29230,0,38000,343100,288617,
stress,0.2,perp_delta_only,1500,250,0,46218,0,60083,857750,771605,
stress,0.2,perp_delta_only,1500,500,0,65362,0,84970,1715500,1593673,
stress,0.2,perp_delta_only,1500,1000,0,92436,0,120167,3431000,3258711,
